Latitude,Longitude,cidade,estado
-17.633349960278522,-47.77800036912227,campo alegre de goias,GO
-22.695404965989468,-49.429752055272786,espirito santo do turvo,SP
-21.831717057467,-51.990439363588145,caiua,SP
-14.632124892485262,-59.45827616621103,conquista d'oeste,MT
-7.745447322179905,-35.889361373539586,santa cecilia,PB
-5.466012669216973,-47.889438472953465,augustinopolis,TO
-29.63334025597507,-52.389486761273076,monte alverne,RS
-21.34001739938501,-43.37776109906279,aracitaba,MG
-15.762499141237274,-49.6332410086558,itaguaru,GO
-18.077669816430493,-43.24782285569656,felicio dos santos,MG
-27.507844852340114,-49.29072737327046,leoberto leal,SC
-19.183508182855753,-51.39968801717305,lagoa santa,GO
-14.205943535785892,-42.11626073203683,ibitira,BA
-7.541669666554677,-36.72951160464179,serra branca,PB
-22.204999999999927,-42.39805999999993,sao jose do ribeirao,RJ
-2.3832030954482377,-44.48068277827,alcantara,MA
-16.297931851390913,-42.564328253326806,padre carvalho,MG
-29.55430676854629,-54.45843883494001,mata,RS
-21.29261457087393,-43.977195571403236,vargem grande do soturno,ES
-27.1509368120418,-52.89670364633356,caxambu do sul,SC
-19.44689872239197,-43.36255453494685,braunas,MG
-6.07376652034878,-35.33727386232573,monte alegre,RN
-7.587598447636139,-35.20171931335423,alianca,PE
-23.078734040665857,-50.75095568309172,leopolis,PR
-9.400754251791074,-36.95823625713737,cacimbinhas,AL
-15.86090424965752,-38.878671383836505,belmonte,BA
-19.11475485797679,-41.92150517903603,vila pereira,MG
-8.827233289695272,-36.01316770469569,quipapa,PE
-27.437001904766596,-52.908872573095515,gramado dos loureiros,RS
-26.85515464390047,-51.375950998568825,macieira,SC
-22.893404848833327,-42.469862290207445,bacaxa,RJ
-23.892749552877408,-55.43041332286033,paranhos,MS
-11.795649902432892,-38.88365094145973,lamarao,BA
-23.941891836470596,-54.290781636159906,mundo novo,MS
-5.988949383502976,-36.412596428106994,bodo,RN
-28.060803457795515,-52.67611176528264,pontao,RS
-23.383281034663362,-53.292813820180896,douradina,PR
-18.562842791454617,-49.47897849040266,cachoeira dourada,MG
-23.08352549876757,-53.48433896455233,querencia do norte,PR
-11.463042501685585,-39.52658129880286,sao domingos,BA
-18.060464652194433,-48.25676805598803,nova aurora,GO
-30.461065874302008,-51.61326810621662,sertao santana,RS
-20.687782991359377,-42.62037826579993,canaa,MG
-3.749856638934679,-45.2767222264677,bela vista do maranhao,MA
-3.394712351975823,-42.204828782660556,magalhaes de almeida,MA
-11.74812879299956,-39.19413331528738,ichu,BA
-3.505057227930471,-44.8900501393109,vitoria do mearim,MA
-23.27039480491022,-45.52111706925841,redencao da serra,SP
-23.70877012305919,-51.76771627572922,bom sucesso,PR
-4.68459464048978,-44.329305978706245,capinzal do norte,MA
-6.2228062692399835,-57.76066493691834,jacareacanga,PA
-29.068712985518804,-51.86120824876157,vespasiano correa,RS
-12.841257573941146,-39.09042821582776,sao felipe,BA
-20.308656516620466,-47.59042023929591,jeriquara,SP
-4.942567692184317,-40.53780588485145,sucesso,CE
-6.432301009588802,-43.986697879391606,paraibano,MA
-22.42990192635265,-50.20451439407265,echapora,SP
-25.53261610631747,-49.62096218407122,balsa nova,PR
-12.303851515259911,-38.64096909237409,teodoro sampaio,BA
-23.860293565138853,-51.70246229768546,kalore,PR
-23.43785317491146,-50.24757558366328,jundiai do sul,PR
-10.421498999999947,-48.92569099999996,pugmil,TO
-28.22411365702618,-55.05070460350251,dezesseis de novembro,RS
-6.517399896148047,-38.410429111600685,uirauna,PB
-12.148824069753672,-39.24648239545686,anguera,BA
-19.9060838526972,-48.701601595086345,pirajuba,MG
-22.367873449679873,-46.74562088260636,barao ataliba nogueira,SP
-7.995164769056123,-35.5817215060178,passira,PE
-19.83671250948165,-40.3859415166015,ibiracu,ES
-12.683302888086065,-39.51460582861947,santa teresinha,BA
-22.411489567314835,-47.57096343796528,ajapi,SP
-17.288530027218904,-49.3758633415463,crominia,GO
-24.893300211005588,-52.48160868802793,laranjal,PR
-21.44830590538028,-48.57495884443414,guariroba,SP
1.8507694859646335,-32.838461562757416,itabatan,BA
-7.9559035671529035,-37.881481933165624,flores,PE
-2.22639391008246,-56.010109395023036,juruti,PA
-5.68027308512762,-43.10194928810612,parnarama,MA
-18.871945482069957,-41.963082328814274,baguari,MG
-22.03598762903583,-48.3480165251427,trabiju,SP
-25.510960767308767,-51.96242770270227,candoi,PR
-22.936784298503568,-52.68818112611001,guairaca,PR
-15.472191228137731,-39.67255160579077,pau brasil,BA
-3.5968790366194425,-39.438066815988876,tururu,CE
-29.421773505015764,-53.126578196664646,ibarama,RS
-6.9332014045078,-34.86294724995874,lucena,PB
-20.941185842435505,-45.82717349065963,ilicinea,MG
-12.936429196973018,-55.013352468661694,nova ubirata,MT
-27.310519211679008,-49.63587630613053,aurora,SC
-8.67919368258448,-39.18088817729112,abare,BA
-10.585610131696814,-38.637509422427755,banzae,BA
-17.205799626240854,-54.14416086267052,itiquira,MT
-6.280667798834176,-38.44747376895512,coronel joao pessoa,RN
-19.008407599374838,-41.65009654160377,tumiritinga,MG
-24.176610500675814,-51.660180073058626,jardim alegre,PR
-24.82693999999998,-53.646109999999965,sede alvorada,PR
-20.510139074559824,-44.47745059641348,piracema,MG
-20.627211369550558,-45.15690101909205,camacho,MG
-10.969398049809492,-38.387637423192466,ribeira do amparo,BA
-22.502761029533794,-45.26788181711425,delfim moreira,MG
-7.533147489767119,-39.11283870302326,porteiras,CE
-16.792738817825757,-50.16314019296925,palminopolis,GO
-25.50943247821568,-49.298553,mariental,PR
-9.927583772030108,-39.09224657694146,canudos,BA
-21.358676506270264,-46.150542635850535,pedra menina,MG
-22.61773125451549,-51.966570850165056,itaguaje,PR
-6.391663794574711,-35.597679254895745,lagoa d'anta,RN
-16.81935986728278,-43.50564537764941,ibitiuva,SP
-21.44533795554377,-48.787297680702174,tapinas,SP
-4.458848999999969,-37.836048631050645,fortim,CE
-20.440857471293477,-54.863555645984036,terenos,MS
-5.514514360924066,-47.157977185439684,senador la rocque,MA
-13.696903805206414,-48.878329797222136,formoso,GO
-20.523779250023146,-41.90648866789023,caparao,MG
-10.22917261887537,-37.19691670316733,graccho cardoso,SE
-3.6781910344229383,-42.75714583946038,brejo,MA
-6.3212573986965745,-35.71076919095965,sao jose do campestre,RN
-15.351268908802734,-49.820299641367264,sao patricio,GO
-20.036538485551738,-42.26706714394612,vermelho novo,MG
-10.20859851090638,-63.83162322831755,buritis,RO
-6.10752907461681,-35.91378340816983,sitio novo,RN
42.18400274298598,-8.723762147513938,ilha dos valadares,PR
-26.249712516060484,-53.27422171152404,flor da serra do sul,PR
-13.781973646948122,-39.38481284609225,pirai do norte,BA
-6.208738971801681,-37.925000877663436,antonio martins,RN
-23.635556514594263,-55.01575916026239,tacuru,MS
-17.004457247745048,-44.202617020412916,claro dos pocoes,MG
-23.514142236604954,-50.044631489422116,guapirama,PR
-11.004244652899322,-68.74971607326668,brasileia,AC
-2.9505096665532773,-45.66542619168681,araguana,MA
-11.256674067768081,-40.94435286724827,varzea nova,BA
-18.54176462826851,-44.601178469020205,morro da garca,MG
-22.427609243104698,-44.535300837213775,penedo,RJ
-7.44946889339727,-35.24208058665483,ferreiros,PE
-14.083657914699003,-50.399787588282976,nova crixas,GO
-9.295460961866542,-64.54848604496601,mutum parana,RO
-3.979844587299375,-40.69575299515189,pacuja,CE
-18.017472849783005,-40.540660344902314,mucurici,ES
-21.475778141191675,-57.60434157024068,porto murtinho,MS
-17.03505237547685,-49.76001211946331,cezarina,GO
-15.156287340347893,-39.65210247543631,itaju do colonia,BA
-6.891343804770642,-39.86496424527718,assare,CE
-3.756107326126478,-40.81591110454166,frecheirinha,CE
-10.731312563735298,-41.32367941680333,umburanas,BA
-9.506593755384639,-36.01423982342499,atalaia,AL
-14.895723262967962,-39.425458220807016,itape,BA
-7.262389717269751,-35.26037387251013,pilar,PB
-15.022601067894879,-49.892265960461586,nova america,GO
-21.198194394357714,-42.86814626994634,rodeiro,MG
-26.253954461314954,-53.62895423621695,barracao,PR
-7.5467249619093,-49.65399126852796,floresta do araguaia,PA
-6.793588655970401,-35.063761706319724,rio tinto,PB
-31.76857548157311,-54.11828582991518,acegua,RS
-7.156303872487997,-35.35022691955734,caldas brandao,PB
-20.63650427567987,-44.308048296653595,desterro de entre rios,MG
-2.993824347859527,-39.88962096342842,itarema,CE
-2.830813950074008,-42.28749229645343,tutoia,MA
-20.66193199316355,-47.282585815413135,patrocinio paulista,SP
-25.187085267764534,-50.80936433282699,guamiranga,PR
-19.086009105920816,-43.13983383369413,carmesia,MG
-14.340687430440063,-40.9075988362255,caetanos,BA
-27.58971578790234,-49.55185638172432,chapadao do lageado,SC
-23.39226742065552,-53.62075889367101,icaraima,PR
-3.7164988707637043,-42.55309448950089,matias olimpio,PI
-11.139087347311293,-40.35027241539633,caem,BA
-26.187240529786163,-50.91283460537002,paula freitas,PR
-31.26298406471266,-51.06989158162397,tavares,RS
-21.9163360574613,-44.253031202287765,arantina,MG
-2.7771095229561347,-44.05891171053618,icatu,MA
-6.0920271787924385,-37.91332188694036,martins,RN
-29.105747249999972,-51.45782012499998,pinto bandeira,RS
-15.261748600006678,-39.44788431766513,arataca,BA
-20.172955484662005,-42.270288951020746,caputira,MG
-7.089108882327023,-45.13604000906558,loreto,MA
-19.382770146808504,-42.10756566467252,dom cavati,MG
-26.9896479003229,-49.73951305325066,dona emma,SC
-6.62394700080322,-40.19992739995501,aiuaba,CE
-18.515851785020374,-43.43180536217976,serro,MG
-20.395503068842604,-44.337685075687396,crucilandia,MG
-20.979593235257376,-48.83635633453159,embauba,SP
-19.22002111471975,-43.382220017349724,morro do pilar,MG
-3.9045357173926263,-40.74610383665774,mucambo,CE
-22.65662596237414,-52.08383578499176,paranapoema,PR
-19.638548379227394,-43.75965150050012,vitorinos,MG
-23.591159512400253,-50.76070151239681,nova santa barbara,PR
-9.77590434436671,-41.66963143934119,sento se,BA
-10.969697229031233,-40.106116619106785,ponto novo,BA
-29.447879592894758,-51.128456481831236,picada cafe,RS
-20.944276481788954,-41.20487924673987,atilio vivacqua,ES
-27.85460781575432,-52.30163835252547,erebango,RS
-11.609614645905651,-39.63020059259401,nova fatima,BA
-16.201062414177464,-52.17498853680797,bom jardim de goias,GO
-3.42026003871809,-41.89405656910353,caxingo,PI
-20.285303293486045,-44.73185446060923,santana de pirapama,MG
-28.88354153127061,-50.357519937002834,jaquirana,RS
-25.401506499999954,-53.56219498127774,santa lucia,PR
-14.270305728980226,-42.25704034583285,ibiassuce,BA
-23.76442296000345,-51.50677246694575,novo itacolomi,PR
-7.372972292363007,-35.23813584735325,juripiranga,PB
-27.37315631723917,-52.46218261600938,itatiba do sul,RS
-12.914133813592473,-46.57403280454841,novo alegre,TO
-22.950682083294325,-45.840963513133765,monteiro lobato,SP
-29.609231053738355,-50.22316529914096,maquine,RS
-13.48224225259337,-38.98396567753882,cairu,BA
-14.942729435952502,-48.9165373052452,barro alto,GO
-11.812619762668993,-42.63174404267949,ipupiara,BA
-25.211405366601014,-49.10982939683524,bocaiuva do sul,PR
-4.4781149999999545,-38.903186662171024,capistrano,CE
-12.79424540126588,-41.066007940960475,nova redencao,BA
-29.496872956293473,-50.968867939886024,santa maria do herval,RS
-7.507246746062263,-34.81769082395783,pitimbu,PB
-6.757655345667233,-36.46811027019989,pedra lavrada,PB
-6.579596769611026,-38.59734519989374,triunfo,PB
-6.344197050862091,-37.50297472679781,brejo do cruz,PB
-24.571927588764225,-53.977288507957596,quatro pontes,PR
-26.85747939362475,-52.56792571478634,lajeado grande,SC
-3.6123045940820946,-40.691183178718184,coreau,CE
-3.9171730146155674,-40.38585140797407,groairas,CE
-24.08687199715488,-53.41112364897646,alto piquiri,PR
-18.359097264453165,-41.597195451776244,pescador,MG
-2.3783905486195516,-45.82556357395877,presidente medici,MA
-27.281179723737708,-49.38866884195167,presidente nereu,SC
-27.25012860106925,-53.03572606828898,alpestre,RS
-8.134117074213725,-35.35772210630219,pombos,PE
-21.0750781927132,-46.415482215158775,nova resende,MG
-12.581779913399089,-42.27131549213236,ibitiara,BA
-4.961066133714063,-38.628834946735545,ibicuitinga,CE
-21.081026351979624,-49.24164245159575,termas de ibira,SP
-23.610633111111035,-51.40792561222317,vila reis,PR
-10.65880490293182,-37.30784760017916,malhador,SE
-11.527339715159485,-40.316357120571226,varzea do poco,BA
-11.960514643782167,-40.17713178748774,baixa grande,BA
-27.7965048653941,-50.873138319110446,cerro negro,SC
-23.01820279146183,-50.405181664503594,itambaraca,PR
-3.7263050730723593,-44.22637985471503,pirapemas,MA
-22.64974932130171,-43.52195153031904,itacurussa,RJ
-10.831951500902434,-51.64248889348798,porto alegre do norte,MT
-20.300155482286044,-49.733638414655864,americo de campos,SP
-14.639803077485317,-56.109087060914675,nobres,MT
-23.06670871950299,-47.97465257359967,pereiras,SP
-22.445810361170786,-54.45011242186257,vicentina,MS
-2.3372803362965135,-48.11486001295487,tome-acu,PA
-15.659415597086348,-41.765580613716025,berizal,MG
-23.208229891506708,-52.505252473145035,tamboara,PR
-8.703288814380286,-35.497287027869746,agua preta,PE
-18.523482181573783,-41.73028115146029,jampruca,MG
-19.036443886917375,-46.15094967593872,arapua,MG
-14.8811288669726,-49.302957127036095,sao luiz do norte,GO
-24.256056440863794,-51.25236443630833,rosario do ivai,PR
-21.280408720643855,-47.16798656989562,cassia dos coqueiros,SP
-4.892161286412912,-46.006217313874714,arame,MA
-19.551376503989623,-43.87940209738037,santo antonio do aventureiro,MG
-8.958873183926407,-47.33678986973361,centenario,TO
-27.662824477649096,-54.11298351805488,boa vista do burica,RS
-12.210455001356046,-56.684800082957686,itanhanga,MT
-20.375194051076438,-50.177325999999965,meridiano,SP
-7.428710816960951,-38.06967848219169,pedra branca,PB
-30.138975085135637,-52.05623087807013,minas do leao,RS
-7.3778266531112955,-36.94466058582833,livramento,PB
-7.842914779394267,-35.311217448941896,lagoa do carro,PE
-8.837663745059334,-69.26117174932435,manoel urbano,AC
-6.597556854218275,-37.62248277110166,paulista,PB
-21.46782908813674,-56.171869203037616,jardim abc de goias,GO
-29.139590542122455,-49.72906533437707,santa rosa do sul,SC
-30.143521024236154,-50.532426564998374,capivari do sul,RS
-26.971334202417268,-53.63797272523613,tunapolis,SC
-6.316718747640133,-35.077414154552315,vila flor,RN
-6.5910184276834265,-37.91615949750265,lagoa,PB
-21.402330911182,-44.920860942916704,ingai,MG
-13.352674972027327,-48.69154514604334,montividiu do norte,GO
-3.4509958321250203,-52.890617809575744,medicilandia,PA
-17.29639393838361,-48.519828658784405,santa cruz de goias,GO
-22.419352149414472,-54.21530936028766,gloria de dourados,MS
-5.275955565313213,-38.11300624999997,tabuleiro do norte,CE
-7.036413911449994,-48.396317276874825,carmolandia,TO
-11.347259730253139,-41.660214806129765,joao dourado,BA
-7.777995191770856,-39.932125895178714,bodoco,PE
-22.228111594370887,-44.06630022651658,santa isabel do rio preto,RJ
-7.247867065185862,-39.1522090212726,missao velha,CE
-29.45750658901963,-52.64859924762371,herveiras,RS
-1.5468324718950384,-47.11378019107147,ourem,PA
-27.599464457366423,-53.07393667765329,liberato salzano,RS
-28.410164040152694,-52.6968867923809,santo antonio do planalto,RS
-22.68694468858556,-51.784138983601814,santo inacio,PR
-27.100065255657196,-51.24431359673376,tangara,SC
-23.112699293676968,-51.533175160513444,jaguapita,PR
-6.079129684115176,-37.51404124846404,messias targino,RN
-6.718979212776461,-35.26602567205188,curral de cima,PB
-13.5094870818106,-48.74150315594504,trombas,GO
-3.8883910934698003,-45.17101671684448,pio xii,MA
-7.120534639023509,-43.88920483108322,marcos parente,PI
-14.800885161053689,-53.61168771517939,santo antonio do leste,MT
-26.602931196443897,-51.099089272478885,calmon,SC
-19.863242787104497,-41.0792830380958,laranja da terra,ES
-6.4881915127624525,-35.28709581845044,montanhas,RN
-5.173936217576626,-47.78619353660923,cidelandia,MA
-9.12997201702501,-36.3322519732876,correntes,PE
-4.251836133567985,-40.622342716108086,pires ferreira,CE
-21.833011357976225,-51.703067854008694,piquerobi,SP
-9.27636981070015,-35.462826996313375,passo de camaragibe,AL
-29.3038576519603,-52.11160895534118,marques de souza,RS
-10.685271419019744,-36.98595499961593,general maynard,SE
-31.851382349557127,-52.80199748780581,cerrito,RS
-16.641206382312166,-40.76151103096966,felisburgo,MG
-22.462513925175482,-46.01504917484346,estiva,MG
-23.267236350687988,-50.426844130618434,santa amelia,PR
-6.2052041415342,-38.29188377429524,agua nova,RN
-7.695738729352576,-37.08343843408926,prata,PB
-21.77059918122806,-43.35523022384441,mendonca,MG
-2.2057419879681994,-46.91408715766639,nova esperanca do piria,PA
-22.704387282847037,-52.678625696432405,adhemar de barros,PR
-6.449444447825338,-48.868522112264245,picarra,PA
-28.18473928562377,-55.26278663578546,sao nicolau,RS
-14.246162465816017,-49.657199099801645,campos verdes,GO
-7.217785501494497,-44.555096981637206,benedito leite,MA
-20.762729094305136,-41.271606233951005,pacotuba,ES
-17.40399073238266,-43.570716214933675,olhos d'agua,MG
-21.90202778867018,-49.357409822693654,balbinos,SP
-15.214249489419505,-46.81573874501741,serra bonita,MG
